20:15:49 [Safezone] Player "Rikinoo" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA= pos=<4261.600098, 9.459600, 4164.399902>) Entered the safezone
20:51:12 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has send a requested to purchase ammobox_762x54_20rnd x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
20:51:12 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has bought ammobox_762x54_20rnd x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 640.
20:51:13 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has send a requested to purchase ammobox_762x54_20rnd x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
20:51:13 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has bought ammobox_762x54_20rnd x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 640.
20:54:04 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has send a requested to purchase armband_pink x1 from the trader "Clothing (Linda [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
20:54:04 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has bought armband_pink x1 from the trader "Clothing (Linda [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 150.
20:56:48 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has send a requested to purchase expansion_pmii25optic x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
20:56:49 [Market] Player "MaryCuddles" (id=4r9Qw97BrWWUc-JN5svykH45KprkXCwFNoDt8GYM410=) has bought expansion_pmii25optic x1 from the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 2200.
21:41:48 [MissionAirdrop] An airdrop is heading towards "SouthEast" (pos=<7892.000000, 0.000000, 1340.000000> type=Random_SouthEast) with a ExpansionAirdropContainer_Military
21:41:48 [MissionAirdrop] An airdrop is heading towards "Schlachtfeld" (pos=<3059.000000, 0.000000, 1707.000000> type=Random_Schlachtfeld) with a ExpansionAirdropContainer_Military
22:40:11 [Chat - Global]("P@lko2265"(id=iyN6JbNqEvHMp_A5zeXvCmCy1_EaihIFwZocZ4y6-LM=)): zdarec
