20:08:42 [Safezone] Player "Maltrix CZE" (id=l3HvTWnXl8COrcbWA0dEsar-QbcB4NyANSOekVJXAcY= pos=<4212.761719, 10.947962, 4158.920898>) Entered the safezone
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202358, 5391.403809>) damaged a base part (ExpansionWall6x3) (29820.4 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29730.6
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202403, 5391.403809>) damaged a base part (ExpansionWall6x3) (29730.6 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29640.8
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202448, 5391.403809>) damaged a base part (ExpansionWall6x3) (29640.8 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29551
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202485, 5391.403809>) damaged a base part (ExpansionWall6x3) (29551 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29461.2
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202540, 5391.403809>) damaged a base part (ExpansionWall6x3) (29461.2 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29371.4
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202622, 5391.403809>) damaged a base part (ExpansionWall6x3) (29371.4 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29281.6
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202642, 5391.403809>) damaged a base part (ExpansionWall6x3) (29281.6 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29191.8
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202723, 5391.403809>) damaged a base part (ExpansionWall6x3) (29191.8 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29102
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202764, 5391.403809>) damaged a base part (ExpansionWall6x3) (29102 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29012.1
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202819, 5391.403809>) damaged a base part (ExpansionWall6x3) (29012.1 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28922.3
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:55 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:55 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202819, 5391.403809>) damaged a base part (ExpansionWall6x3) (28922.3 current health)
21:41:55 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:55 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28832.5
21:41:55 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202830, 5391.403809>) damaged a base part (ExpansionWall6x3) (28832.5 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28742.7
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202835, 5391.403809>) damaged a base part (ExpansionWall6x3) (28742.7 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28652.9
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202855, 5391.403809>) damaged a base part (ExpansionWall6x3) (28652.9 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28563.1
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202859, 5391.403809>) damaged a base part (ExpansionWall6x3) (28563.1 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28473.3
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202844, 5391.403809>) damaged a base part (ExpansionWall6x3) (28473.3 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28383.5
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202850, 5391.403809>) damaged a base part (ExpansionWall6x3) (28383.5 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28293.7
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202864, 5391.403809>) damaged a base part (ExpansionWall6x3) (28293.7 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28203.9
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:41:56 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:41:56 [BaseBuildingRaiding] BaseRaiding: Player "Rikino" (ID = "R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=" at <3463.822266, 4.202879, 5391.403809>) damaged a base part (ExpansionWall6x3) (28203.9 current health)
21:41:56 [BaseBuildingRaiding] BaseRaiding: They dealt 89.8052 * 1 = 89.8052 damage with a TWP_SR47 at <3461.687988, 4.413961, 5393.283203>
21:41:56 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 28114.1
21:41:56 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
21:45:33 [VehicleCarKey] Player "Belthazar" (id=RltGA7jYsRIS6j9XdLdrJPzdhNNDCxY3jxHIri3V2DM= pos=<4491.725586, 1.276744, 3109.141846>) used the  ExpansionCarKey to lock a ExpansionVodnik
21:46:13 [VehicleCarKey] Player "Belthazar" (id=RltGA7jYsRIS6j9XdLdrJPzdhNNDCxY3jxHIri3V2DM= pos=<4491.778809, 1.276744, 3109.729980>) used the  ExpansionCarKey to unlock a ExpansionVodnik
21:46:47 [VehicleCarKey] Player "Belthazar" (id=RltGA7jYsRIS6j9XdLdrJPzdhNNDCxY3jxHIri3V2DM= pos=<4491.419922, 1.276744, 3109.513184>) used the  ExpansionCarKey to lock a ExpansionVodnik
21:49:14 [VehicleCarKey] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4457.891113, 4.800773, 3089.420654>) used the  ExpansionCarKey to unlock a ExpansionUAZ
21:49:40 [Killfeed] Bflame got killed by an Infected.
21:50:23 [Safezone] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4367.488281, 5.141179, 4058.381104>) Entered the safezone
21:50:48 [ATM Locker] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU=) has deposited 27243 on his ATM account.
21:51:29 [Safezone] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4403.235840, 4.151261, 3876.030762>) Left the safezone
21:52:41 [VehicleCarKey] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4459.074707, 4.804293, 3088.354004>) used the  ExpansionCarKey to lock a ExpansionUAZ
21:57:52 [BaseBuildingRaiding] ------------------------- Expansion BaseRaiding Damage Report -------------------------
21:57:52 [BaseBuildingRaiding] BaseRaiding: Player "Majky" (ID = "wvz1jGdA27Eb3vtZqqzBgGv9Su_0oOujtdP3UqN1c-g=" at <3456.702148, 4.663669, 5398.332031>) damaged a base part (ExpansionWall6x3) (30000 current health)
21:57:52 [BaseBuildingRaiding] BaseRaiding: They dealt 209.974 * 1 = 209.974 damage with a TWP_M200Sand at <3460.976318, 5.916246, 5405.919922>
21:57:52 [BaseBuildingRaiding] Expansion BaseRaiding: Health after damage applied: 29790
21:57:52 [BaseBuildingRaiding] ---------------------------------------------------------------------------------------
22:01:48 [VehicleCarKey] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4458.912109, 4.798924, 3088.669922>) used the  ExpansionCarKey to unlock a ExpansionUAZ
22:12:06 [VehicleCarKey] Player "Hemi" (id=J56CBd6WRzt5c58nX9b986Cp2niBSm4n26sMa8FuFaU= pos=<4460.730957, 4.643505, 3091.974854>) used the  ExpansionCarKey to lock a ExpansionUAZ
22:14:14 [Safezone] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA= pos=<4372.552734, 4.242256, 4061.016602>) Entered the safezone
22:17:42 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell ammobox_308wintracer_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:42 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold ammobox_308wintracer_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 210.
22:17:43 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell ammobox_308wintracer_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:43 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold ammobox_308wintracer_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 210.
22:17:44 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell ammobox_45acp_25rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:44 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold ammobox_45acp_25rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 45.
22:17:44 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell ammobox_00buck_10rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:44 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold ammobox_00buck_10rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 60.
22:17:45 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell ammobox_762x54_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:45 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold ammobox_762x54_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 192.
22:17:46 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell m4_cqbbttstck x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:46 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold m4_cqbbttstck x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 60.
22:17:47 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_g36_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:47 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_g36_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 260.
22:17:48 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_cmag_40rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:48 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_cmag_40rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 390.
22:17:48 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:48 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 105.
22:17:49 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:49 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 105.
22:17:50 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:50 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 122.
22:17:50 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:50 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_mpx_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 122.
22:17:51 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_awm_5rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:51 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_awm_5rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 418.
22:17:51 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_akm_drum75rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:51 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_akm_drum75rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 350.
22:17:52 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell mag_expansion_vityaz_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:52 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold mag_expansion_vityaz_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 54.
22:17:53 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell pistolsuppressor x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
22:17:53 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has sold pistolsuppressor x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 100.
22:17:55 [Market] Player "Rikino" (id=R5QkEcrxtly9KY8lzQxLv6FMruTgXOxuSWhCmf7J-cA=) has send a requested to sell expansionreflexmrsoptic x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
